,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
1233,0.59015341,1.0231901,1.46214,-1.4775339,0.07131268,0.83217104,-1.4774427,1.3183423,0.42520199
3250,1.3920129,-0.29144919,0.15828581,0.076971918,-0.87450314,0.094706669,-0.53710057,1.2799422,0.58160284
594,0.93537288,0.81789234,-1.4133589,0.5332789,0.59723431,-1.0510995,-0.039701318,-0.36983137,0.95794219
4979,0.62702691,-1.2681722,-1.4881844,-1.4088978,1.355771,0.88535256,1.074077,1.0980532,1.1714197
5224,1.2382747,0.54100109,-0.81489758,0.047918471,-0.5842221,1.5333601,-0.87098266,-1.3745436,0.64183521
450,-0.18824006,-0.53432945,-0.24572617,-0.15852174,-1.2211262,1.479056,-0.91378448,0.91049103,0.60039438
5897,1.0471746,-0.92896115,-1.5047038,-1.2890237,-1.235868,0.7320713,0.37616144,0.057200379,0.77280273
3277,0.98589516,-1.1912986,0.62880272,0.38203456,1.5338087,-1.2026816,1.2100876,0.0040477941,0.67855869
6904,1.2233102,-0.64326082,-0.27457281,-0.66647865,0.76137642,0.41200237,-0.22934234,-0.80936126,0.97517788
4800,0.95906077,-0.45223291,-0.17157563,-1.5403371,1.3355649,-1.4844607,-1.1103471,-0.80647759,0.34868246
312,0.27222359,1.3791493,-0.83811955,-0.010680191,-0.99449149,0.3613382,0.40364657,-0.44573399,0.51738615
7612,-1.5428238,-1.2385991,1.5415654,-1.2083156,-0.477817,-0.84565635,0.0069582901,0.90592276,0.61756209
6083,1.1254149,0.036805687,0.42276517,0.15289866,1.4154727,-0.88003718,0.63233912,0.80262184,0.72975555
5570,-0.61318612,-0.68905628,1.0975302,1.5163542,-0.77524405,-1.4041651,0.034675184,-0.78464776,0.61425709
4963,1.0858087,0.51181227,1.1535553,0.32106978,-0.76765089,-1.2061661,0.026740421,0.93110453,0.56540602
7486,0.7078306,0.73062586,0.914743,0.80624771,-1.3353512,1.3833459,-1.1775622,-0.14713247,0.31761439
5525,0.81521139,0.90427099,1.5418535,-1.4354117,0.62812696,0.95623909,0.76949545,0.24084373,0.65630047
451,-0.16688801,1.338283,1.274638,-0.20430564,0.55729181,-0.92781845,1.2706813,-0.075075459,0.71697803
3166,0.96464262,-0.20431307,-1.1511654,-0.83555338,1.0330788,-0.39771131,-0.26282534,-0.33477676,1.156361
3731,1.0811635,-1.2915311,0.7249266,0.94090137,0.17461699,-0.38871897,0.91292472,1.559107,0.57203837
6246,1.4639601,0.12371625,-0.99154821,-0.3766706,0.95285085,0.67238927,-1.3650631,1.3286014,0.73703091
7841,-0.61184774,-0.82115253,-0.5933565,1.4814634,0.36676428,-0.94664908,-0.6953173,0.16197569,1.1871794
3626,0.7539282,-0.82772001,-0.92823308,1.0000788,-0.66209788,-1.2528602,-0.0062588836,-0.80921817,0.97476035
890,1.02612,-0.054148244,1.2639536,-0.75824986,-0.15106579,-1.2003322,-0.42864588,0.48352126,0.59829499
6415,-0.49028597,0.026555476,0.8688396,1.5276699,0.74964997,0.72130412,-1.321227,-0.25760808,0.54807654
2763,-0.68370824,-1.4472405,0.13343569,-0.17555901,0.74406179,-0.94837984,-0.99417199,-0.25179478,0.88710095
658,0.62537052,0.049359445,0.54805165,-0.14373202,-0.85442931,0.72090865,1.16448,0.030740622,0.36856726
1506,-1.328545,-0.60523838,-0.17616341,-0.85281228,0.45738514,1.3761615,-1.0166563,0.3435674,1.2056343
5185,0.054364705,-0.6094382,-1.1113451,1.1022496,-0.42103858,-1.4409318,-1.1836849,0.94241863,0.94890242
7918,-0.78283621,-0.64197072,0.43291204,0.76026562,-1.1551653,0.37422909,1.0309396,-1.2749868,0.39330069
7667,-0.16567348,-0.012901535,1.299698,1.1331022,-1.2472708,-1.2884472,-0.64676319,1.2612111,0.64749268
999,1.1300024,0.53429883,-1.5240659,-0.58203223,1.2055927,1.0083144,0.23218933,-1.0084959,0.58773543
389,1.3095605,0.20504607,0.029601785,-0.96844255,0.57305689,-1.1116971,1.2381988,-1.4793127,0.7664671
3407,1.3627352,-0.0068900333,-0.32232586,0.36474969,0.88605254,-0.38294953,-1.0658802,-1.1116413,1.0236411
2330,-0.093855118,-0.4098657,-0.26389548,1.3600404,-1.1370538,-1.5241205,1.3102698,-1.4904539,0.32868466
1476,-0.32991792,0.12308629,0.26798459,-1.0862671,-1.0371614,1.532917,-1.4247134,0.3160394,0.75637135
2240,0.32989027,-0.0033709473,0.51875892,-1.5209344,-0.7216617,1.0211759,-1.4590993,-0.12864103,0.55210504
7360,-0.54592144,1.4672955,-0.48173614,0.50046134,0.19683214,-1.4534479,-0.84337898,-0.62762054,0.94581543
7371,1.0123922,-0.25628032,-1.2195989,1.0331453,1.0447711,-0.17611404,-0.33044021,-0.085257314,1.1955001
6828,-1.2619979,1.0639102,-1.191447,0.24670448,-0.81504892,1.1640754,-0.82039429,0.26040879,0.63336175
4108,0.91749556,-0.40445605,-0.96561767,-1.1814245,0.69637431,0.81130757,1.3151221,-1.5147766,0.43900113
6900,-0.62356509,-0.3166015,0.098390376,0.47123181,0.64566792,-0.89379308,0.43268811,0.38583064,1.0837008
2972,-1.1280116,-0.7126218,0.36518853,1.3490931,0.59561453,-0.3059637,1.4621203,1.3683654,0.58600312
3386,-1.5594018,-0.91667613,1.332248,-0.76664269,-0.24265335,-0.82821972,-1.0891108,-1.2546476,0.69348624
2775,1.1054668,1.4034162,-1.5542442,-0.81811946,0.16605938,0.6930537,0.046686796,-0.65188052,0.82822517
1923,0.32599866,-0.16980098,1.2351867,1.1357153,-0.97385816,-0.43790319,1.3385699,1.3501615,0.35810426
758,-1.3860525,0.081198872,0.41304159,-0.76656589,-1.5504013,0.64718488,-0.066493346,-1.3603316,0.66963891
700,-0.22434632,-1.1518501,-0.55996345,0.60389207,-1.3426642,0.95911444,0.89933927,0.93966851,0.56283038
7170,0.27303284,1.0800963,-0.76461173,-0.98156074,0.20744723,-1.1154713,-1.3528295,0.49194445,0.4697302
1293,0.1564114,-1.1473517,0.43611904,0.12063293,1.5470655,-1.4026019,-1.3928677,-0.12678902,0.68391733
7225,0.90927627,-1.435799,0.26337956,-0.81372746,0.66282595,-0.37502239,0.9895759,0.98493149,1.0319914
2873,-1.1935583,0.47417098,1.1256138,0.47667396,0.91986205,-0.12561406,-1.09763,-0.37330637,0.65353353
6847,-0.21475832,-0.76335093,-0.046770185,0.48563983,-0.73015222,-0.98151771,0.79786028,1.4249295,0.89341528
2535,-0.14114717,0.4381073,-0.25597056,-1.2905549,-0.33608291,-1.1904619,0.1514172,-1.2619886,0.66755984
6878,0.25639024,-0.67235646,0.32047877,-1.4242631,-0.039062365,0.56081538,-0.43615894,-0.16214638,0.84457594
1907,-0.7108336,0.34367631,1.1945155,-0.83232497,0.65934402,-0.032266413,-0.90585353,0.5427129,0.7385769
7823,-1.0310769,0.61183439,-0.041314405,-0.89053973,-0.57661482,-0.22271796,0.83667441,1.4241838,0.73676316
5700,0.40526463,-0.99269929,0.12572902,0.44411099,1.0055068,1.3263959,0.71025521,-1.0457904,0.37269548
368,-0.97321628,-0.75294907,-1.1486246,-0.6790781,0.68287902,-0.42178703,0.052156059,-0.27149332,1.4395848
1937,-0.57127841,-0.68653338,0.2550164,-0.34827883,-0.21857012,1.135391,-1.1323919,0.67394655,1.0326119
4316,-0.0011407901,0.51811432,1.1736813,-0.90992599,-0.074846674,0.45450509,-0.77537673,0.87404719,0.6242832
1151,-0.28608034,0.34642179,-1.1022861,1.5571768,-0.16953072,0.9937815,1.2552831,-0.0043868166,0.96695802
7853,0.63369731,-1.3590688,-1.3755152,-1.0470399,-0.18015959,0.17483621,-0.63036088,0.055629564,0.99221293
5214,-1.2836263,1.0491663,-1.3651555,-0.77525627,0.6629212,-0.0028047336,0.55451901,-1.1925172,1.0259436
4295,-1.428148,-0.89480905,-1.1256662,-0.65384581,-1.013539,0.27284261,-1.1861071,0.79216565,1.0168628
4382,-0.75977763,0.43017325,-0.27510958,1.2859854,-1.1573515,0.85022,1.0888312,-0.24761872,0.61497608
3010,-0.39840848,1.3669113,0.76250768,-0.45749299,0.52543769,0.3183096,-1.4923966,-0.34200297,0.90212673
8055,-0.45562546,-1.0136944,-1.1239511,-1.2015316,0.0064498383,0.8417977,0.25265465,-0.17941899,1.1341663
191,-1.2785469,0.21220311,0.19622555,0.83931447,-1.5647954,-0.41062678,1.2746942,-0.63659799,0.11150369
5228,-0.04171611,0.65935056,-1.3631203,0.55867156,1.4582513,0.66008853,-0.41076492,1.1219758,1.1860183
4959,0.69921873,-0.62830267,1.0619176,-0.73076598,-0.34498798,-1.1576479,-1.2673695,0.4505015,0.43599187
174,0.19122203,-1.4271463,1.1533876,0.34982512,-0.094713463,-0.0044326952,1.248294,-0.54290862,0.24862364
1903,0.68062957,0.47565851,-1.1947582,-0.43881751,-0.25235785,0.93722286,0.80008818,-0.54832626,0.70020758
1099,1.2738867,0.37756215,1.3546913,0.53171103,0.0030827056,0.88056999,-0.64112373,-1.3954789,0.39383704
5440,-1.5253889,0.92090744,-0.29715576,-0.87608321,1.0689088,0.40671243,1.5038052,0.77802122,0.95732344
3646,0.55169232,1.3494474,-0.70931617,0.20655767,-1.1722693,1.2464699,-1.1137569,-0.90413395,0.38823417
3408,1.2797275,0.43813874,-1.2249275,1.1007298,0.73586427,0.89067971,-0.88724001,-0.30380043,1.1030223
5606,0.73155297,-1.4455041,0.20118317,-1.1229055,-0.2391961,1.3369796,0.92914354,0.78576807,0.9258309
2292,0.1363846,-1.2288626,-0.60243767,-0.63967045,-1.0994415,-0.3161563,-1.3267727,1.033157,0.76635748
7133,0.55361885,0.96274323,-0.54050592,-0.40438193,0.92890166,-0.66545089,0.96450025,0.45916335,1.130174
7960,-0.86402126,-1.2800487,0.86550471,-1.0660037,0.93449,-1.4116348,0.44619018,0.09412592,0.65487198
7117,-1.3608008,1.0313324,-1.2969365,-0.72376129,0.8066895,0.8552143,-1.2060072,0.77463054,1.1749844
5013,-0.93994291,1.2181568,-0.72252966,-0.93942209,1.100368,-1.3130572,0.17996043,-0.090401527,1.0521056
1164,0.044615737,-0.42764875,-0.33824445,0.92302405,1.1027887,0.41541344,-0.6090732,0.23644829,1.0773317
6823,1.0249346,1.4192658,-0.3846967,-0.80034896,-1.2102875,-1.4882969,-0.039187947,0.69934522,0.85985757
5474,-1.1132654,-0.54844711,1.554179,0.96458241,1.1805862,-0.52594345,-1.5183694,0.28157412,0.67731919
7471,-0.38307694,-0.38603716,1.142266,0.30051004,0.33185565,0.43361272,0.37958298,-0.5332661,0.41770684
6113,0.8160496,-0.2444472,0.83640988,-0.398466,-1.1953593,-1.0914247,-0.5464054,0.15802796,0.63019655
5143,-1.3184549,-1.4901908,-0.93045293,-0.68063949,-0.90537636,-1.1704305,1.5225051,1.4043359,0.80628783
3664,1.1518611,0.61565939,1.254091,1.3356464,1.5419884,0.085542408,0.11677949,-0.77637066,0.52252062
5810,1.53981,0.33367742,0.35327988,0.1234451,-0.97821893,1.1793488,0.72555059,-0.2111511,0.6126559
1661,1.4586484,1.2925713,-1.3708243,0.7873094,-0.3436683,0.61199826,-1.0282056,-0.70240498,0.63807941
508,-0.9497143,0.25804254,-0.60995099,1.0591275,-0.82113726,1.2048172,0.076314057,1.1132355,0.38196909
166,-0.013374181,0.92104842,-0.14010225,-1.2498937,0.30174712,1.1008623,-0.60989258,0.04716634,1.0571889
4383,0.99154105,1.117128,0.65765729,-0.60067733,1.1358906,-1.4574616,0.20939975,0.88238969,0.68624797
5648,-0.87331999,-1.284986,1.4791069,0.51764014,1.5505519,0.55446955,-0.87940663,0.13157784,0.62304079
1006,-1.3786139,-1.2912797,-0.32899862,-1.5041798,-0.4497605,0.98808057,1.1428619,1.2236638,1.1269213
5729,-1.3453743,-1.3926955,0.33051305,0.7211888,0.94464015,1.2152591,-0.50447213,1.4368092,0.99562846
3269,-0.23410825,-1.5469182,-1.4816032,-0.99481243,-1.094029,-0.19084593,-1.1464397,-0.52209192,0.85663727
7838,0.99927141,1.2461621,0.061280918,-1.3547777,-1.0134665,-1.2033904,1.5394094,-1.4700644,0.77584084
3494,0.99644499,-0.046143977,1.2284036,1.5402395,-1.4329009,-1.554241,-0.78073762,-0.64277513,0.60298964
6340,-0.42194617,1.486749,-1.0361358,-0.33354308,0.40251016,-0.88607729,-1.5657252,0.77944505,0.54377421
6263,0.90027989,-0.90764696,-1.2315609,0.98902729,0.4125234,-1.0334166,-0.76609405,1.5669973,0.79003001
103,0.15530054,1.5087259,0.33343775,0.13616216,-1.0309951,-1.1934523,0.7720651,-0.68573093,0.59127035
3265,0.026708824,0.5136217,-1.3099288,-1.2662564,-0.31715245,-1.5269587,-0.60895088,1.3819667,0.76403702
1111,-0.044012516,-0.89863777,-0.25679252,0.63438515,0.067295874,-0.97645241,-0.650091,0.49853781,1.0204495
4981,0.97632987,0.19085805,-1.3224064,1.5164781,-0.97455857,-1.4106136,-0.66908479,0.51158669,1.1285068
2536,-0.35801766,-0.62370574,-1.2569131,-0.80128725,0.038181393,0.71042933,0.17884336,-1.3497509,0.88805216
1104,-0.73460436,1.2216525,-0.24117428,1.4634082,-0.40188615,1.3858124,-1.0762659,-0.049869863,0.33064409
3875,0.099064142,0.45751826,0.86697113,0.69459856,-0.51493431,-0.94121968,0.13589642,0.34439739,0.76960969
5055,1.0710326,-0.59837325,0.40608306,0.050159357,1.3229548,-1.0026872,-0.99016813,0.23506851,0.66713025
1752,-0.28726608,0.12221636,1.4265502,-0.55477327,0.0073997139,0.90652881,-1.1435716,-0.29972051,0.63877486
7314,1.132558,-0.510924,-1.2800851,-1.1527349,-0.90756958,1.4452428,0.9931591,1.3150653,0.91430994
5891,-0.71394033,-0.70961212,-1.4762252,-1.4405172,-1.3212349,0.22920299,0.2985474,0.9030648,0.62646257
3918,0.7765767,-1.5414439,1.5428379,0.85851471,1.3025986,-0.24006785,-0.18892175,-0.10520717,0.40123873
4190,-0.43736346,-0.70653181,-0.77421609,-0.39752153,1.3096163,0.1606446,-1.4048679,0.41210651,1.0776135
2916,1.5204612,-0.16958937,-0.94190458,1.5123168,-0.30279431,1.5099502,1.2513115,0.34825413,0.91844657
5410,0.23362928,1.0679346,-0.91932426,1.4458459,-0.56651221,-0.39548444,1.5193108,0.50226908,0.42809309
1658,-1.0581317,0.15279387,-0.83682855,0.17997807,-1.5403271,0.6836301,-1.5546119,-0.36926311,0.69977459
152,1.1875074,1.3013686,-1.2444067,-0.68999636,-1.2517455,0.78306954,0.92712942,0.66297878,0.63831186
4504,-1.1821046,-0.71167626,-0.062530365,0.43732751,-1.5248311,-0.22857052,1.2116581,1.3730074,0.46156103
2483,0.21145364,0.15259262,-1.0082078,0.23516361,-0.26763081,-1.1522028,0.22922443,0.72642781,0.89197249
1583,0.65348751,1.5414942,-0.62401482,1.1340219,1.4595502,0.033578213,-1.3785068,-0.70669247,1.2185121
6884,0.76408822,-0.24559333,-0.63574916,-0.7905203,0.43971022,1.1042254,0.4659245,0.73937297,0.93467829
2552,0.88667483,-0.42994649,-0.0068353743,-0.40725046,-0.97830406,0.96510863,1.433788,-0.50437687,0.593935
8016,-1.3639353,0.69346456,-0.32327427,-0.69527901,-0.68638562,-1.0285419,0.60404963,1.0420608,0.69352722
5683,-0.17812258,1.2200134,-0.34160522,-0.92640725,-0.20762857,1.0522326,0.44266278,0.37391308,0.90385683
3551,1.0026363,-1.1797664,1.0850223,-1.0715893,0.46055169,-0.64667621,1.1803081,0.78519295,0.58459142
3722,0.38108749,-0.42454486,-0.69490867,-0.61299654,1.1551257,0.54336701,-1.1328447,0.73379508,1.0454819
8038,-0.50236291,1.5364489,-0.40213823,0.19755359,-1.2453515,-1.2586588,0.36690395,-1.1349058,0.67143533
6783,0.54301826,-0.62915606,-1.2521106,0.60111635,-1.1065729,1.5319882,-0.19411841,-0.0044161306,0.72657694
3977,1.1579559,0.4940915,-0.95676402,0.15170305,0.75515683,0.16805871,1.5252011,0.6642801,0.84365459
7155,1.2514677,-0.25519127,-0.29451858,0.18547282,-1.1145315,-1.1999059,1.3107464,1.5695213,0.56727478
2209,0.097988596,1.4509872,-0.25310491,1.5255933,1.5353465,-1.4447829,-0.14167749,-1.162205,1.0388991
4663,-1.1230127,0.51682451,0.76459094,-1.1748184,-1.1832886,-1.1340522,-1.5317227,1.3315665,0.58287334
4947,-0.13246366,0.25470927,-0.33160479,1.2256407,-0.93760156,0.25378727,-1.2865242,-1.2072612,0.59651498
4861,0.94067937,-0.66972885,0.16905883,-0.96319483,1.3793875,-0.86294676,-1.1609858,0.53263474,0.47028749
2985,0.26690163,-1.5550854,0.42323636,-1.3685769,-1.2792276,-0.46481388,-1.2193601,0.69182953,0.37524849
1822,0.56674622,-0.47132808,0.58698625,-1.4308638,-1.0983765,-1.092497,-0.50662716,-1.4144914,0.34676213
4140,-1.2888541,1.1736737,-0.86323034,0.44626755,0.70459705,1.4463095,1.5148456,0.98831184,0.40935358
6323,-1.5609444,1.1188236,0.12545784,-0.77980226,0.42970865,-1.4964981,-0.012924671,1.2319705,0.38608467
5080,1.0991732,-0.83201952,0.9186354,0.79899386,0.37113264,0.20063841,-0.48461517,1.5374314,0.50995754
4932,1.0626484,-0.44357075,-1.3721668,1.3082703,1.3369016,-0.43370651,-1.4167407,1.0224542,0.65874826
5206,-1.5267748,-1.1765218,-0.0022956615,1.539398,0.74730289,1.0226811,-0.2740342,0.31169427,0.76541252
309,-0.92828562,1.1724423,-0.38632425,-0.65005475,1.5384901,1.1482742,1.3745446,-0.9279004,0.6147861
212,-1.4576831,1.2118707,0.9851995,-0.80942213,0.29525495,-1.1982523,0.80518454,1.1279913,0.70752936
7757,-0.75241362,0.85464134,-1.3751481,1.1330949,0.91158939,-1.3874371,-1.2435898,-0.45921754,0.76348817
4922,-1.5225121,1.2926962,-0.43517784,1.3558883,0.87022953,0.26301693,1.5342802,-0.035465091,0.32452252
3599,1.0502558,-0.49121601,-0.83052749,1.3062433,-0.19822794,1.1610085,-0.33597157,1.4669606,0.81356059
3622,-0.20293013,0.041436288,1.0119388,-0.20390817,0.98304396,-0.79195418,-0.68172581,0.58335375,0.7661466
5882,1.1458639,-0.072321719,1.1114403,-1.390747,0.22357583,-0.60804655,0.89778157,0.91164682,0.58962941
4489,-1.2925,-0.54769174,-0.15506337,-1.0039413,-1.2800601,-1.5485258,1.491094,-0.99987285,0.83290396
7553,1.1936841,-1.0528162,-1.2887753,-1.1932979,0.20480773,1.0646793,0.31371955,-0.62696279,1.0697371
3450,1.0142506,0.24404594,-0.41292042,0.22616617,1.5414281,0.11067704,0.47354553,0.37754119,0.94292857
495,-0.54171534,1.0193987,0.35408396,-1.3170715,-1.4175973,0.64679658,-1.1324789,0.34030454,0.31159978
5888,1.4941688,1.2418884,-0.97382786,0.95569944,-0.50176316,-0.96109669,-1.2973237,-0.5055886,0.93917607
3256,0.86710138,-1.386527,1.3191226,1.4283677,-1.3023238,0.050997186,-0.19556022,1.1097192,0.58780924
205,-0.48300146,-0.4930564,1.3071376,0.047316721,0.40748186,-1.0778615,-0.18116342,1.2713735,0.69723909
1434,0.30601672,-0.86292699,0.86429007,-1.1918391,-1.453452,-0.62928202,-0.82266259,0.18335191,0.42230697
1135,0.92523665,-0.43393307,-0.33127607,1.3714993,0.54175243,-0.48988037,1.5011336,0.6160773,0.52229583
2584,0.028953739,-1.349436,-0.92513103,1.2689153,0.44680327,-1.5409527,-1.2888998,-1.0920398,1.0082746
868,-1.1582588,-1.0410497,-0.91502637,0.19890776,-0.46589753,-0.36783211,-0.93059797,0.7042266,1.109282
2749,-1.3263107,-1.0853277,-0.26296213,-1.4700076,-0.72666272,-0.12733422,0.27795207,-0.85006722,1.0159066
3613,-1.0967153,0.51215816,1.1442642,-0.89001072,-1.3879454,-0.25802523,1.2647136,-0.26463752,0.4435088
305,0.62529067,0.30308265,0.6340734,-0.046159601,-0.44722692,1.3148784,-0.85068973,-0.23229577,0.57841624
1849,-1.3465078,-1.0901938,0.18088427,-1.0824129,0.95060844,-0.8938125,0.35120171,0.42102667,1.0725874
4343,1.1446244,-0.88401899,0.17268017,0.5199005,0.72158749,-1.2511225,-1.4197564,-1.1613169,0.71153779
4168,-0.97379381,-1.0586121,-0.82069726,-0.86307693,1.0757296,1.5366481,1.158822,0.4309375,0.66861776
1988,-1.564907,0.85680155,-0.93852165,0.64911962,0.090503325,1.4955165,-1.4475766,-0.069092579,0.99399162
3240,1.1498613,0.57955528,0.14108909,-1.5308343,-0.95826855,0.87207189,0.79064098,0.72921098,0.76754308
2798,0.35345092,0.79278662,0.44400764,0.32297311,0.18992768,1.3308163,-0.33001256,1.4165252,0.66520398
5911,-1.0465579,0.77632129,-1.3550744,1.3575371,0.42848357,-0.42052536,0.9688526,-1.0155041,0.7568934
1534,1.3125816,1.0238328,0.3126952,-1.3042225,-0.35551423,0.85537681,-1.1261984,-0.048272154,0.61030133
3109,0.67018839,1.3036985,0.43592124,0.54398526,-0.46701209,-0.59341824,1.4713628,0.23160235,0.52558738
843,-0.92983848,0.58826469,1.5259513,-0.94279075,1.4801154,0.11497463,1.078733,-0.32730479,0.38831953
1987,-0.7915195,-0.15378556,0.78594982,-0.41885286,-0.71272698,-0.43674698,-0.58103871,0.71515823,0.71557246
7284,-1.3046317,1.0535189,-0.96743578,-1.1926456,-0.48295621,-0.81906223,-1.3776391,-0.70266919,0.70227689
5515,-1.450488,-0.35118149,0.47784838,0.54380702,1.262284,1.2580223,0.15715014,-0.86102018,0.32981225
1714,1.1099521,-1.4745414,-0.28712872,-0.62664139,0.58745501,-0.27437501,0.97650162,-0.54433422,1.0791684
383,-0.68992341,-0.62859923,1.5157859,-1.4813631,0.99132713,1.3280008,-0.057639795,-0.75932136,0.56833734
1538,-1.3330171,-0.40177372,0.11307523,1.4874427,0.71647136,0.58556681,-0.65823725,-0.58315903,0.8508007
211,1.3321041,-0.92163869,1.3825314,0.63567247,-0.31120703,0.1507745,-1.2655988,-0.29078302,0.42946711
3388,-0.35167128,0.83087605,1.1888561,0.71875935,-0.60928293,0.54440378,-1.3046064,-0.68927238,0.56478848
6573,-0.47538068,-0.33058522,1.0470462,1.5177362,-0.0568883,-0.36929441,-0.10684722,1.094794,0.53725609
1957,0.14893561,1.1140113,0.75503624,0.89070245,0.30049569,-0.08518704,-1.3811871,1.1974761,0.7691346
5371,-1.0191352,-0.47630745,0.58568874,0.61621681,0.23354871,0.32950152,0.057044347,-1.5364032,0.17920385
2438,0.14211912,-0.1841894,0.85315288,0.22480794,-1.2522439,0.39097459,-0.36942836,0.82858964,0.61154484
2727,0.75324153,0.33871841,1.1223658,-0.11878491,-1.1727538,0.65545083,-0.26587373,0.83214646,0.43961967
5482,-0.31971133,0.39415988,1.3220691,-0.92404683,-0.96796864,-1.1774684,-0.77454748,-1.3117956,0.59078134
6832,-0.14430909,0.11019693,1.366049,0.38457252,-1.0410987,0.99873101,0.88709729,0.75946245,0.31208744
7722,-0.59492459,-0.82309289,-1.179961,0.2243264,-0.27772051,-1.1410886,0.059887386,0.98610911,1.1090615
1349,-1.4672623,-0.51701624,-1.0380316,1.317828,0.90832565,1.1476388,0.35873658,-0.11777348,0.94416791
7963,-1.1462424,-0.79733076,-1.3027209,-1.3199956,-0.41694185,-0.63732673,-1.5096026,0.28359457,1.0025415
6211,-1.4368489,-0.28452093,0.59081802,1.2351649,-0.56884697,-0.023458796,-1.5539139,0.62576634,0.99779418
3832,0.10615542,1.4888534,-1.0346626,0.15482241,1.3483984,-0.95134576,1.3545511,0.86808125,1.2630775
3580,-0.74562804,-0.66024714,-0.53107064,1.5062591,0.43247944,-0.17257575,-1.1182737,0.79865309,1.1109992
6274,1.2806955,-1.2507591,-0.29473013,-1.1157786,-0.48788763,0.11438982,-1.5310926,0.37682087,0.36886511
680,1.0781391,-0.81348444,-0.99341722,-0.1547435,-0.087829881,-1.5445283,0.47839825,0.3926579,0.940799
3901,-1.2628795,-1.4810217,1.0916839,-0.56700065,-1.3553267,0.68718861,-1.4435704,-0.59562089,0.70211793
180,-0.23009629,-0.50356893,-0.24095402,-0.55148062,0.43135884,0.54480113,-1.5267841,1.056882,0.81275524
7796,-1.0725063,-0.085021448,-1.4909886,0.70737051,-0.34784794,-1.2380784,-1.5430485,1.5274748,1.0263501
