,theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
7809,-0.987322,-1.593305,1.825805,-0.769385,-0.250586,1.268495,0.740315,1.763867,-0.329864,-2.257371,-0.196243,0.424042,55.675264,34.16786,59.21967,55.000884,-50.134281,0.522045,0.504598,2.026099,0.391021,1.147553,1.426387,1.041967,2.091477,1.196114,0.837791,1.753506,2.182255,1.414744,1.107521,1.356028,-0.062457
4650,-0.526621,-1.060237,-1.869585,0.099271,0.254912,0.746695,0.609425,-2.121475,-1.702342,-2.344079,-1.365731,0.212966,-66.662754,-50.900577,-35.99838,-74.766841,-56.299345,1.02857,1.925929,2.088621,0.445825,1.983979,1.227291,0.584299,0.565377,2.042852,0.715137,1.310395,2.311482,2.075308,1.70924,0.690458,0.0672
1159,1.247056,-1.43666,0.330605,0.567765,-0.16066,-0.021236,1.220069,2.093298,-0.644173,-2.259062,-0.338234,-1.549735,-32.688645,51.943525,14.821701,-41.676327,45.970346,0.979166,1.835615,0.688022,2.343609,2.045082,2.194626,2.322514,0.737598,0.808523,0.347767,0.925966,0.964253,0.945072,0.317829,1.760187,0.036762
1213,-0.499592,0.836355,-0.434267,0.765274,1.851643,-0.058451,-2.206156,-1.792222,-0.284533,0.926587,-1.295079,0.124801,16.735217,18.785768,-17.598408,23.549843,-47.789144,2.242737,0.926221,0.754608,0.941114,1.299516,1.707969,1.835094,0.922784,1.486441,2.358325,1.860914,0.628575,2.21462,0.864297,1.742018,0.019964
1325,-0.207136,1.121334,1.418392,-1.065495,-0.691085,0.973819,0.857277,-2.233673,2.2574,0.681374,0.744937,-0.653892,-21.592562,-56.183532,-26.630341,23.866534,24.836542,1.041478,0.612196,1.428215,0.259103,2.489479,1.171502,1.185805,0.825658,0.334955,1.585862,1.579052,1.881538,0.766122,0.962553,1.627419,-0.020253
5048,-0.779381,1.384863,0.898533,-1.565015,1.342221,0.50725,0.646753,-1.509675,-1.597791,1.825315,0.411185,-2.281675,41.682108,51.181506,-42.431701,-49.601157,53.346121,1.948764,1.124371,1.059958,0.716632,1.682465,0.693394,0.372563,1.421929,0.364159,1.916481,0.792077,0.695512,2.221974,0.716198,1.135158,0.002615
1455,-1.933329,-1.538377,1.367115,-0.510479,1.647646,1.983786,1.34094,-2.172232,-1.832622,-0.702936,-0.284258,0.830986,-36.445026,68.44821,59.059863,69.117742,61.887152,1.935478,0.577438,2.25034,0.456887,1.145123,1.078075,1.463747,1.193547,0.442201,1.822564,1.826299,1.608283,0.408712,1.479379,0.666099,0.006826
4803,-1.192134,0.887575,-1.952501,1.383978,0.162151,1.50544,1.116183,-0.327327,-2.030388,-2.331598,1.064262,-1.17274,53.539804,-6.51283,38.858721,-1.472364,3.982458,1.872609,1.435053,0.436383,0.785731,2.025828,0.347339,0.470615,2.38383,0.77739,1.344549,0.33668,1.330118,0.794333,0.35141,1.406057,0.00033
6271,-1.15779,-1.51812,-2.169959,-1.327588,0.39243,-1.766069,1.019513,0.707596,-1.511283,-0.359404,0.776742,1.386209,-1.281662,59.108417,-14.831823,21.557278,63.167011,0.594434,2.153533,2.437411,1.318428,2.319562,0.634156,1.504187,1.377354,0.434987,2.073974,1.780675,2.057753,1.402188,1.566559,1.150922,-0.023456
1644,-1.253038,-0.140015,-1.746617,-1.912843,-1.239728,2.079554,-0.72744,-2.150886,-1.207521,1.451088,1.83052,-1.6439,-8.988016,-11.586446,-33.400764,-66.643191,-22.109717,0.654716,0.56443,1.88298,2.497706,2.192046,1.712213,1.166091,2.487256,2.068924,2.407575,1.606545,0.457617,2.167664,1.430969,1.552889,0.027943
2140,2.218884,-1.070686,1.599116,1.582345,-2.257364,-0.073171,0.148834,-0.81935,-1.209783,1.126586,0.157758,-1.632109,-1.129661,63.789132,53.935644,46.366318,28.701918,1.271947,1.868016,0.744798,0.317591,2.245154,1.053413,0.962815,1.532974,1.446589,0.817246,0.70367,2.083454,1.357911,2.155289,0.438781,0.048459
4536,-1.167629,-1.949409,1.527966,-1.994007,1.229999,-0.656692,-0.613304,-1.804931,-1.834468,1.260942,1.032911,-0.298261,35.417105,55.28971,4.152469,40.541418,-70.388114,1.929577,0.396474,0.544822,0.830887,0.462401,1.572608,1.577779,0.735163,0.376144,0.856396,1.693468,1.119948,0.960563,1.940522,2.10647,-0.013604
4457,0.416179,1.540113,-0.47847,-2.310501,2.21105,-0.78959,-0.545923,-0.310056,0.784388,-2.063104,-0.827051,1.3008,56.206306,-40.615592,23.739059,-17.630869,-72.008357,0.708045,1.355967,0.989205,1.823277,0.322022,2.46961,2.487608,1.234057,1.793049,0.769935,2.048736,0.615056,2.24394,0.900362,0.381793,-0.005927
6613,-2.31813,1.214253,-1.403182,2.227054,-0.402584,0.75583,-1.36483,1.212235,-2.330914,-1.58635,0.920113,-1.722238,-68.974697,-57.727476,-25.685081,10.840458,-54.415788,1.132648,0.666875,2.410308,0.29126,0.700694,1.559219,1.542858,1.059122,2.414808,1.686895,0.89008,0.827802,0.366586,2.218903,0.848477,-0.007445
4378,-0.280094,0.128496,1.352099,1.580783,-0.22825,-0.3198,1.963171,-1.12815,1.83322,1.338013,0.455415,1.248657,60.727661,49.793785,34.152832,-43.349788,-29.882957,0.73225,0.918084,1.236915,0.326936,1.815472,1.8886,2.448028,2.013057,1.706818,0.485222,0.368837,1.793675,2.294733,1.823356,1.640573,0.04312
729,-0.635117,-0.850227,-1.794657,1.202229,-0.866297,1.422308,-1.214876,0.365882,-0.282902,0.058779,-1.699359,0.668475,22.867742,38.139686,63.700554,65.206423,24.34395,0.606638,0.258443,0.406536,0.897984,0.91113,1.362553,1.434946,0.879965,1.818658,1.439103,1.007752,0.782206,1.280855,0.827194,1.391236,-0.038035
4357,-1.0164,-0.22268,-0.949702,-0.785009,1.040372,-2.14181,0.542426,-1.923265,-2.044903,-1.223741,2.166717,-1.321093,37.270265,1.346345,-21.981117,13.370301,14.645949,1.441944,1.496313,1.782191,0.542786,0.3621,1.071841,2.43078,2.36369,2.04395,1.161175,0.874225,2.10691,1.834428,0.97281,0.762607,-0.01207
1936,-2.14559,-1.731791,2.220333,-0.266566,1.311447,1.641764,2.09692,-1.025197,-1.987423,-1.198462,-1.805294,1.490136,-51.848149,-61.846663,43.138004,70.426738,12.189154,0.821662,0.673848,0.354912,1.762234,0.372577,1.654584,2.337987,2.045894,2.334549,0.517179,1.971706,1.961504,1.496597,2.053986,1.085866,-0.019947
3793,0.391419,0.078775,-0.203432,2.114198,1.905312,1.888778,2.044377,1.818605,0.742599,-2.257608,0.532014,2.155187,-60.74585,-55.502334,22.266282,-20.602335,-63.447652,1.154814,1.960723,1.869792,1.33844,1.164596,2.116137,1.668853,1.416366,1.369847,0.265135,0.376592,1.636621,1.940361,1.653455,1.365483,-0.010457
8147,-0.664353,-2.136428,1.465547,-0.209207,-0.697846,0.433,1.500129,1.390843,-2.264067,0.364423,-1.253577,0.230282,46.971088,-6.922315,56.64504,-16.813962,7.745059,0.943044,2.235797,1.295168,0.642259,0.452764,1.609538,1.250112,1.637712,2.282962,1.998108,2.45317,0.674897,2.236783,2.114386,1.490844,0.00554
7057,2.046273,0.696239,0.828364,1.918841,-1.631071,-1.436693,-0.222277,1.119199,-1.477231,1.75002,-2.142956,0.127467,-57.380916,-51.053765,-60.629292,-46.510063,-44.635193,0.869777,1.593943,2.39121,1.066971,1.574069,1.384678,2.030126,0.579563,1.973121,0.997079,1.400619,2.202679,0.418165,0.600092,0.50003,-0.010726
5852,2.028182,-1.768113,-0.349094,-0.29119,2.139233,-1.441083,1.390477,1.00824,-0.26618,-1.629854,0.159561,0.389222,27.358197,59.213505,-48.624158,-26.218191,50.867787,0.398522,1.206994,1.454423,1.983938,0.552132,2.181045,1.322146,1.807259,1.100675,1.053528,0.651814,1.283062,1.926373,0.55473,0.852273,-0.022897
1110,0.039502,-0.539873,-2.302389,1.891776,0.58353,0.909754,-1.464875,2.086948,1.030326,-1.342303,-1.87981,-2.109118,-43.096188,32.362829,22.0723,19.149804,-49.237584,1.583837,1.293438,0.817141,1.189057,1.475477,0.337014,2.445381,0.27657,1.307979,2.20271,0.941285,1.934505,2.22647,2.030284,0.983677,-0.027859
6650,-2.265686,1.433822,-0.917391,0.340175,1.196373,-0.3273,-1.571332,-1.149499,1.155896,-2.02949,-1.363124,1.609627,-26.490576,-27.102735,34.336975,51.545282,71.557313,0.831445,0.843473,0.493713,1.330524,0.871805,1.925693,0.370869,2.18741,0.303673,2.337947,1.379222,0.334026,1.727919,1.892181,1.883111,-0.013998
2998,0.954321,-1.706401,0.114569,-1.813563,-0.826136,-2.1626,-0.156191,-0.303622,0.535077,1.802021,0.038135,0.055563,25.267147,14.940695,8.254116,-23.068909,30.851185,0.862924,1.1574,0.425535,0.714037,0.824278,1.892638,0.575025,2.202795,2.375865,1.909725,1.998732,1.693453,0.86787,1.04283,0.837601,0.014514
2394,0.124827,0.956521,2.293067,1.662722,0.897898,1.897861,-0.806021,1.327293,-0.640116,-0.050979,0.84576,2.131184,-1.843212,71.138678,-22.232978,-19.660431,17.132978,0.684389,2.022953,1.527599,1.10602,0.876277,0.592337,0.651661,0.960163,1.957366,1.694072,2.268029,0.762404,1.47056,0.946653,2.153411,0.01159
1185,-0.850709,-0.485078,-0.267224,-0.319119,-0.734685,-1.391052,-1.243122,1.586679,-0.104129,-1.805611,0.878473,0.576443,-12.811877,70.776373,38.497986,-64.343839,73.104679,1.680053,0.646166,0.868822,1.288547,1.860146,1.22326,0.334248,0.951448,1.731032,2.460436,1.298283,1.234446,1.577607,2.34519,1.600957,0.051897
2007,0.237424,-1.008745,1.198984,1.149798,-0.856319,-0.518699,0.141979,1.775414,0.532967,-0.667886,-0.253282,-1.6214,28.097823,40.105027,-54.816455,-0.152736,-17.03366,2.354143,1.324608,0.438447,1.725162,0.539932,1.881922,0.454375,1.68244,0.267248,2.139999,2.212136,1.864475,1.990404,1.214382,1.866159,-0.009652
193,0.176936,0.247841,-0.295477,0.769275,-1.595745,-1.479374,-1.275829,-1.49481,-1.524175,-0.262748,-0.499197,-1.957717,-46.175613,26.468652,-41.370165,-58.363654,-67.93928,0.542712,1.353562,1.058974,2.177931,0.732601,2.32642,1.13182,2.497104,1.068952,1.127646,2.094946,1.002281,1.091213,1.763167,0.289018,-0.011988
7157,-1.086037,-1.946905,1.202842,0.014295,-0.069746,1.169328,2.231105,1.695261,1.155453,-0.060406,-2.08459,0.90506,-7.900943,-41.149679,47.346274,-1.170036,-14.798172,1.181954,1.345061,2.190264,1.024273,1.70316,2.016647,1.292707,2.024771,0.585176,1.810251,1.887061,1.325449,1.064951,1.387191,1.518131,0.00209
578,-0.992279,-0.091514,-1.832704,-2.075127,-0.26044,0.587743,1.037785,1.500831,-0.950744,0.559804,-2.017255,1.63532,69.246243,-28.388293,27.961574,0.174732,-63.286614,1.253162,1.136412,0.928237,0.880452,1.01022,1.760632,0.44659,1.331922,1.869907,1.032334,2.191571,0.477051,0.291995,1.810877,1.155149,0.001485
771,1.96139,1.924525,-0.343462,0.116035,-0.730808,-2.207129,0.715815,-0.034826,-0.989499,-0.48598,-1.300497,-1.39177,25.992689,59.121722,58.774982,-68.874573,-24.95282,1.644234,1.64506,2.01688,0.709093,0.967798,2.038851,0.964117,0.907567,2.22292,0.864307,1.901294,2.053279,0.468269,1.198984,1.818322,0.058041
2395,2.119077,-0.906342,2.26707,-1.732772,-0.141722,-2.163739,-0.455528,1.565104,0.140501,0.499772,2.184301,2.033945,27.046131,64.323622,37.117413,-17.64019,71.32847,1.638892,1.863023,2.335931,1.24938,0.581995,2.341384,0.648005,0.275416,2.17044,0.840272,0.709005,1.752491,0.86339,2.246458,0.469317,0.019665
8111,0.729045,0.841503,1.265351,-0.259568,1.104611,-1.622292,0.016848,0.423001,-1.619629,-2.35023,-1.071764,2.332886,55.32921,68.028937,62.343335,54.430273,-40.397731,0.405082,1.210159,0.647844,2.066309,1.200652,0.613488,0.642527,0.457302,1.367344,0.94375,0.598992,2.26136,1.178432,0.655434,1.372473,-0.022556
1846,-2.240218,0.642271,-1.439243,-0.666193,-0.068952,0.377734,0.995829,-1.511669,-2.133148,0.040726,1.192066,-2.032432,32.747122,30.884883,-67.770691,-72.007211,-25.188518,0.72359,1.627722,0.870438,1.458882,0.424091,1.195104,1.863576,0.370345,2.395917,1.42011,1.284235,1.38898,2.339198,2.151611,1.625029,0.085069
6845,1.328602,-2.192575,0.273732,1.313875,0.041373,-2.085153,0.875568,-1.123963,1.525614,0.890282,1.140201,-1.933177,32.252026,-40.202482,66.883373,8.85276,-11.656073,1.320691,2.096824,1.07472,1.313508,0.627289,0.852036,0.427153,0.911032,1.971698,1.834012,0.746028,0.743287,1.925217,1.376884,1.537343,-0.013053
4274,1.197168,-1.103256,0.831461,2.130911,0.071073,2.281261,1.1534,-1.578012,-0.315621,1.513721,-1.077937,2.244361,-53.95177,-17.398572,-67.804878,-46.580892,-35.058828,0.869248,1.698219,2.220268,1.300479,2.146033,2.378974,2.410114,1.533974,2.49538,1.346655,1.974514,1.914706,2.469954,1.511655,0.887824,0.044881
3740,1.77904,0.221575,1.221724,1.633097,-2.199997,-1.95091,-0.139646,-0.265449,1.229915,-2.068272,1.849846,-1.984481,35.334691,20.150312,-33.706036,52.659915,55.191093,1.325412,0.456514,1.626465,2.249173,1.102348,2.167318,2.365928,1.404187,1.426467,2.381756,1.913891,2.265615,0.695225,1.894112,0.586404,0.033024
4600,2.154556,1.631829,0.041728,-0.816087,1.785504,0.468681,-1.988199,-0.104667,-1.415251,2.011052,-2.208276,0.28732,-38.425271,-63.532209,64.164591,64.288654,49.411866,2.353522,2.138033,0.673544,2.010639,1.553247,2.428899,2.259238,1.516332,0.743482,0.702842,1.666025,1.129238,1.856568,1.834085,1.964118,0.016676
5266,-1.442603,-0.587857,1.766682,-0.147698,1.070779,-0.03496,1.476622,2.150485,-0.818672,0.752673,2.129636,2.195701,13.865708,-59.041411,-58.986903,-42.879076,-68.625766,0.726377,1.214509,1.75763,1.736577,1.144172,0.852697,0.275029,2.408651,1.691328,1.151569,1.415926,0.723312,1.446739,1.093199,1.393255,0.027726
5447,0.279175,-1.439925,2.014329,1.029172,-1.892135,-1.917985,1.872474,1.341382,0.547137,1.866958,-1.826089,0.715397,-74.392523,-65.131114,41.37014,57.935161,66.24538,0.416418,0.480018,0.655932,0.751837,1.632008,0.905932,1.746007,2.136356,1.729967,0.301659,2.224764,0.355373,0.503419,2.47055,0.279551,0.039416
2073,1.992947,-0.193437,0.460271,-1.967912,1.56334,-1.227152,1.375512,-0.740986,1.085201,2.029721,0.535658,2.141386,56.164184,1.444698,-18.963883,24.026254,9.253415,0.957087,2.008906,1.683842,1.325733,1.34356,1.7168,1.754546,1.661154,0.262174,2.353061,1.15442,2.088382,0.933821,2.478025,2.165593,0.00215
1896,-1.063818,-0.780927,-1.041611,0.169444,1.568123,-0.941689,1.939909,-0.96639,1.48188,0.97678,-1.222395,1.227994,-43.665949,56.395808,-5.647621,30.42929,-74.925238,1.097813,2.437722,2.050248,1.272291,0.90247,2.060939,0.950014,2.390358,0.25305,2.009512,0.614729,1.251097,2.432207,1.603674,1.701922,0.001923
6036,-2.043385,0.720736,-2.133978,0.230092,-1.722118,-0.1417,-1.799319,-1.751979,2.206877,-0.227284,1.786597,-0.003567,41.920413,6.386237,-66.508467,-7.806868,39.963962,0.989565,1.118208,0.978828,0.658367,1.176503,1.992889,2.489385,1.840607,1.328751,0.322996,0.842907,2.234974,0.949251,0.807242,1.308774,-0.00541
3659,-0.502693,0.549638,1.480428,0.133124,-0.974823,1.126608,0.527526,2.127736,-1.454105,-0.699867,-0.54714,-1.91365,-20.899757,37.777517,-23.267529,-7.367271,-71.719623,1.499383,1.635173,2.35777,1.547268,0.9384,0.690627,1.113204,2.365411,1.718526,1.512644,1.751013,0.770058,1.865755,0.994513,1.037782,0.006296
2379,0.438575,0.960954,1.389791,-1.089423,-2.294322,0.813161,0.865637,1.620974,1.397307,-2.004532,-1.298731,0.019846,-32.926491,-45.531884,45.618037,52.345584,22.222793,1.352219,1.003165,2.438097,1.60379,1.398,0.935691,2.405468,2.203056,2.264568,1.092497,0.855798,0.653455,1.87477,1.767716,0.256022,0.033704
1447,1.534255,0.033162,1.288308,-0.829741,-1.49999,0.943533,0.776368,-0.18126,-2.23312,2.136713,-1.373388,-1.248161,54.693087,26.715076,50.282227,-6.603707,11.50402,1.345892,0.401646,1.969164,1.981371,2.400484,1.689854,1.12767,0.255595,2.040025,0.452468,1.135588,0.585965,1.559159,0.539408,2.073153,-0.00451
342,-0.266039,0.742657,-1.28067,1.966795,-1.476276,-1.044396,0.477536,0.746106,0.129544,0.115457,-1.014889,1.604294,-29.034295,-29.395363,52.131047,16.504515,41.37782,1.930314,1.540925,2.328958,1.045231,0.700688,1.458811,1.478805,2.270641,1.912941,2.049622,2.003199,0.268898,0.621701,1.435664,1.705968,0.018779
7223,0.966559,1.346737,1.012788,0.778446,1.743252,1.918635,-0.387441,0.808344,0.025744,-0.864047,1.552928,-1.870752,-21.305731,-35.424949,-37.109639,-1.695053,11.236585,1.424254,1.192152,1.745676,1.082831,0.383572,1.937674,1.489677,0.502227,0.425954,1.010763,1.896811,0.95165,0.627432,0.999934,2.145449,0.002875
2527,0.63278,-0.726234,-0.734611,-0.145547,-0.476683,-0.546451,0.242727,-1.41743,-1.615882,-0.631182,-0.683575,-0.043524,-34.433691,-27.045002,-45.350155,-50.057617,31.622787,1.887795,2.425313,0.478308,1.168015,1.076616,1.692155,1.54843,2.463292,2.041246,0.718888,1.357241,2.146622,1.03019,2.148387,1.444235,0.045947
727,1.349956,-1.447169,-1.925243,-2.298968,-1.883434,-1.756345,-0.484892,-1.863177,-0.587263,2.327074,-1.691949,-2.03687,58.192253,37.195979,-47.188082,-40.093366,-49.195215,1.015305,1.724385,0.988899,1.182357,1.364933,0.929311,0.922814,1.986475,0.439147,2.240554,2.494154,0.996185,2.135671,1.469593,0.440494,-0.010469
4577,0.122831,0.399073,1.492732,-0.419589,-2.299637,1.015977,-2.181395,-0.31569,0.3526,-2.040132,-1.159674,-0.196892,-34.038889,8.385647,-62.428735,10.258998,72.971445,1.841223,0.429481,1.782785,1.511552,1.403023,2.111638,0.293803,0.704247,0.532163,1.805916,1.027838,0.870353,2.264723,1.446618,1.311927,0.010226
976,-2.108537,-1.023282,1.920919,0.313505,0.625384,2.198257,0.971464,-1.026218,-0.296003,1.361705,-1.897893,0.267154,-27.042425,-2.028853,-48.938909,-66.237267,50.261588,0.572651,0.550069,1.258977,2.124626,0.333083,1.632233,2.449034,0.92291,1.356093,0.862292,1.789449,1.022392,1.596172,1.620786,1.308889,0.05453
5784,2.076535,0.367401,1.674889,-1.95574,-1.21543,0.474251,2.084662,0.298032,-0.250416,-0.586473,1.462309,1.921957,-35.059247,-40.766414,38.885277,-5.142743,-34.074415,1.544697,0.466667,1.278543,2.473068,2.101816,1.727264,2.13207,1.700249,0.339421,2.399227,0.804308,1.497558,2.458011,1.039021,2.076063,-0.006691
3516,-0.378453,1.067307,-1.831981,0.649806,-2.027182,-0.275114,-0.980957,1.707177,-1.215998,0.347577,-1.628282,-1.690349,41.556646,42.545141,6.191582,-38.084997,-44.545138,1.072924,0.381291,1.856915,0.928111,1.013018,1.547215,2.296206,1.830085,2.239882,2.438347,1.302612,1.993841,0.485331,2.210632,1.344434,-0.020292
7220,-1.066647,-1.206729,0.631834,2.228835,1.256466,1.19986,1.737882,1.19349,-1.654544,-0.117568,-1.471208,-0.694472,19.044453,-19.885148,-9.689298,51.962495,33.650375,2.302789,2.225269,2.095342,0.913504,0.756915,1.470822,0.861876,1.551979,1.355338,1.663957,2.373191,1.975696,1.525901,1.815098,2.355837,-0.00359
7857,-1.329542,0.537674,-1.673513,1.520552,0.624778,1.443539,2.173569,0.741027,-0.403974,0.960218,-1.544551,1.282573,55.382152,57.824902,13.129797,22.501537,33.333417,1.145995,2.241559,1.380728,0.88631,0.46471,2.135387,1.203064,0.639461,0.672521,0.55553,0.792261,1.524345,0.418412,2.494008,0.792519,-0.020783
3940,-0.166643,-1.603333,-1.779564,0.399586,0.681229,-1.693554,-0.726823,-1.209403,-1.903708,1.49977,0.073648,-1.556775,-48.837319,-8.817766,-0.186407,17.052927,-41.454666,1.696305,1.548496,1.32879,0.970843,1.462165,1.604531,0.360546,1.947236,2.45282,1.541478,0.375311,0.352663,2.214721,0.322437,0.4562,-0.021138
1299,-0.861513,1.720237,1.516147,1.999982,0.22567,-0.639195,1.293643,-0.711066,-0.267703,1.049875,2.071775,0.476416,24.575361,-61.89939,56.956647,-29.63227,-29.564054,2.379146,0.811163,1.968016,0.692691,2.057618,1.386201,0.634798,1.041875,0.539161,2.432178,1.116864,0.887078,2.114126,1.619151,0.828401,0.036745
7520,2.223767,0.901562,2.221373,-1.635351,2.014942,1.900987,-0.113761,1.248161,-1.722697,-0.443779,1.114674,-2.133022,68.770621,-72.168678,-38.969537,-61.005513,-69.654492,2.379375,2.401705,1.961222,1.264089,0.297718,1.242601,1.403534,1.693615,1.34501,1.325681,0.479048,2.355415,2.457249,1.729606,0.993978,-0.043245
660,-1.535001,1.570623,-1.348136,-0.95655,1.929138,1.783249,0.27861,-1.515703,0.761948,-2.206368,-0.632201,1.036095,43.799112,-68.329688,-17.073576,-5.588852,-31.829299,0.549584,2.111175,1.513754,2.422503,0.510067,1.694798,0.97332,0.343969,2.332069,1.590577,2.071869,2.396609,1.808609,1.300529,0.746353,0.006651
1492,-1.807461,-1.934433,-1.240023,1.828696,0.696458,-0.201062,-0.460624,0.739637,-0.207589,-1.781629,-1.315664,-1.84282,72.12855,-35.454921,59.149626,-72.236884,14.695897,0.534024,1.58979,2.353231,1.749542,0.80339,1.8255,1.675146,1.422601,0.410192,1.602241,2.371761,0.440421,1.158748,0.578601,1.541079,0.055435
5520,-1.797377,-2.107149,-1.246037,-0.282973,-1.130261,-0.654574,2.008737,1.282705,-0.760908,0.850601,-1.336986,-2.055444,21.357215,0.718117,69.388982,-29.376411,70.661536,2.251656,2.327939,1.92794,2.142337,1.012676,0.286446,0.796296,1.848268,1.834639,2.275563,1.381153,1.280856,0.845173,2.066419,0.808807,0.015068
5706,1.065523,1.164414,-0.238814,1.210072,-0.990576,0.262432,-0.105532,-1.825938,-1.467737,1.102807,1.051727,0.203566,4.591334,66.551259,-22.99519,69.847224,22.294524,1.436087,2.057195,1.030537,1.234067,1.958083,0.257274,0.998166,1.670388,2.456675,1.092724,2.411615,2.013496,2.325354,1.227181,0.97419,-0.039462
7430,-1.467723,1.33914,0.552904,-0.178587,0.285826,1.960978,-0.296104,-0.341418,1.478445,-0.195478,-0.870496,1.54669,53.621275,12.762908,6.197549,62.201316,67.518349,1.838495,1.835173,2.248468,0.494876,0.638134,0.866147,1.339427,1.999575,2.348943,1.680098,1.40534,0.547347,0.516011,0.340243,0.460824,-0.056621
2315,-1.736965,0.077591,-1.251673,-0.759276,-0.00511,-1.060822,-2.272607,-1.788313,-0.558572,-0.833153,-2.297281,-1.792634,70.753609,-44.098771,-18.03989,-46.434019,33.447691,0.705248,1.600834,1.224191,2.475102,0.287603,2.238741,1.264058,2.016057,0.367577,0.872787,0.422854,0.651038,1.740236,1.894179,1.717469,0.055639
8190,1.648283,-1.43948,0.056605,-0.541286,2.235695,-1.256791,-1.96362,-1.708943,-0.201297,0.29319,-1.507949,-0.875111,-19.699987,-47.677959,-23.454566,-0.896965,74.717028,0.91129,1.805038,2.018471,0.451045,1.962256,0.63668,1.184486,1.162149,1.492521,1.051628,2.467821,1.659568,0.613181,2.231567,2.197706,0.00033
