,x1,x2,x4,x5,x6,x9,y
19460,-4.9805,-11.647,-5.82349,-0.0387525,-20.2289,102.037,-25.2094
38122,3.85532,-14.885,1.92766,0.963368,5.0171,291.627,1.92766
10410,4.91156,-14.102,2.45578,0.578804,11.5232,238.662,2.45578
16172,1.34954,-10.1501,-5.07503,0.0774396,-10.519,253.767,-9.16947
6689,-0.561563,-12.3257,-0.280782,-0.141446,-0.91108,395.351,-1.47264
13804,4.97593,-11.4778,-5.73892,-0.89947,-0.894383,101.223,2.48797
40375,1.27973,-11.5067,-5.75335,0.828447,-21.243,293.507,0.639863
1412,-3.28486,-12.7955,-6.39775,-0.190636,-8.33108,404.176,-11.6159
39980,1.32132,-11.3322,0.660662,0.408647,0.202262,241.505,0.660662
32701,0.788443,-14.3588,0.394222,0.754177,0.187498,220.789,0.394222
23436,-4.70321,-11.165,-2.35161,0.303507,-6.1266,415.661,-10.8298
2185,-1.01125,-14.7186,-7.35931,0.295242,-9.51179,393.349,-10.523
29428,-2.58376,-14.2122,-7.10611,0.605957,-1.81714,121.55,-1.29188
34733,2.96039,-10.2412,1.48019,0.921443,3.25221,372.395,1.0
31947,-3.60295,-12.3311,-6.16555,-0.243651,-26.7904,293.487,-30.3933
38054,0.759586,-10.2862,0.379793,-0.840057,1.73966,268.349,0.379793
25123,0.506996,-12.5896,-6.29481,0.938858,-8.06875,166.704,0.253498
1876,-1.46918,-13.1657,-6.58283,-0.00472151,-19.345,431.558,-20.8142
12574,1.14276,-13.9502,-6.97509,0.0405214,-26.5547,375.21,-25.412
8099,1.30022,-14.2443,-7.12213,0.407828,-30.0833,407.997,-28.7831
22698,2.83033,-11.1113,1.41517,-0.424184,4.48297,423.094,1.0
14326,-1.38538,-13.3725,-6.68625,-0.681512,-1.83072,423.119,-3.21609
16033,3.69523,-12.831,-6.41548,-0.787141,-4.40448,106.063,-0.709252
24041,-2.64331,-10.8183,-1.32165,0.298154,-4.18825,133.806,-6.83155
8339,-0.264005,-13.3219,-6.66093,-0.0576031,-32.2927,308.909,-32.5567
31239,0.614123,-10.192,-5.09598,-0.714068,-1.24199,158.61,-0.627862
26280,0.580015,-14.9276,-7.46381,0.520881,-3.2706,436.823,0.290008
3635,-0.851506,-12.1206,-6.06028,0.446881,-8.81935,446.54,-9.67085
5662,-3.78505,-11.8313,-1.89252,0.867567,-7.41531,396.928,-1.89252
4157,-3.18779,-11.6194,-5.80969,0.481331,-13.9839,332.39,-17.1717
37971,3.05122,-11.5792,1.52561,0.936738,7.53857,422.771,1.52561
16749,0.871249,-11.806,-5.90301,-0.0342959,-23.3511,134.38,-22.4798
11118,4.73588,-11.5016,2.36794,0.378418,2.43272,187.151,2.36794
7592,0.86347,-10.7015,-5.35077,0.427661,-6.462,186.386,-5.59853
37897,2.50598,-10.6084,1.25299,0.411479,3.37432,317.249,1.0
34948,2.43629,-10.8005,-5.40024,-0.29996,-20.2439,453.594,-17.8076
23791,2.19992,-12.3887,-6.19434,0.117371,-29.8026,293.167,-27.6027
14148,2.58839,-13.21,1.29419,0.862854,5.03419,281.116,1.0
19419,-4.26953,-12.7632,-6.38161,-0.935233,-26.5957,440.775,-30.8652
7499,4.15283,-12.7624,2.07641,-0.700289,5.86746,424.904,2.07641
7030,-0.000217978,-14.7593,-7.37964,0.337596,-22.2328,122.74,-22.233
31665,4.96966,-13.1309,2.48483,0.334037,4.17194,306.286,1.0
27646,-1.71368,-12.1079,-6.05395,-0.330603,-3.87699,410.053,-5.59067
3737,-0.379652,-14.142,-7.07098,0.213916,-2.27868,482.181,-2.65833
35867,3.06748,-11.4646,-5.7323,-0.0338689,-24.1815,407.661,-21.114
26647,2.06654,-14.5431,-7.27156,0.112829,-26.3763,197.489,-24.3097
21846,-1.47816,-13.8089,-0.739081,-0.420597,-0.322198,250.581,-1.80036
26350,-3.98686,-13.289,-6.64452,0.752711,-27.8866,127.636,-1.99343
9237,1.40873,-12.5451,-6.27254,0.476212,-16.7604,255.508,-15.3517
3113,3.46611,-10.9056,1.73306,0.984314,0.557026,418.365,1.73306
25286,-0.77041,-13.3568,-0.385205,-0.204412,-0.841434,355.747,-1.61184
17893,-2.2757,-13.154,-1.13785,0.868178,-5.38486,322.856,-1.13785
38857,2.96235,-10.9508,-5.47538,-0.295942,-26.7457,417.185,-23.7833
5262,1.51922,-11.7098,0.759612,0.125586,3.2403,488.28,0.759612
564,4.72856,-12.0249,-6.01243,0.703797,-26.2081,144.547,2.36428
32986,1.57354,-13.4588,-6.72942,0.13862,-3.31683,474.266,-1.74329
16947,2.60276,-11.3397,1.30138,0.490464,0.0698605,277.753,1.30138
33705,-4.39779,-11.6256,-5.81282,-0.390829,-8.74521,283.688,-13.143
35120,4.76544,-12.9899,-6.49493,-0.44346,-26.4369,216.327,-21.6715
39238,3.26099,-10.3642,-5.18211,-0.434639,-11.0352,242.724,-7.77419
24893,-0.792602,-12.2259,-6.11296,-0.0678723,-30.4306,303.911,-31.2232
16274,4.90873,-13.2382,-6.61911,0.176988,-18.7702,109.701,-13.8615
28575,4.15016,-11.5686,2.07508,0.28442,2.30233,379.325,2.07508
40100,-0.772377,-14.8932,-7.44661,0.938283,-34.1717,491.254,-0.386188
32250,3.23348,-11.5341,-5.76705,0.547508,-10.1179,205.154,1.61674
2525,-0.0795807,-10.3382,-5.16908,-0.140651,-13.6951,349.829,-13.7746
6813,3.77631,-13.6464,1.88815,0.34883,4.41125,369.663,1.88815
38222,0.597168,-11.2718,0.298584,-0.260552,1.39402,488.889,0.298584
26822,-2.06744,-11.064,-5.532,0.3358,-9.76855,448.413,-11.836
21286,-0.153108,-13.2995,-6.64975,-0.334382,-31.545,105.707,-31.6981
35831,1.74763,-11.0011,0.873814,-0.680778,1.83989,348.619,0.873814
29276,-1.99688,-11.0302,-5.51512,-0.0519161,-3.23874,195.78,-5.23562
8857,1.3512,-13.8867,0.675598,-0.0342499,2.23545,129.4,0.675598
6551,0.25063,-10.4704,-5.2352,-0.515897,-20.1063,328.283,-19.8557
24898,-1.59421,-11.9612,-5.98061,0.401533,-13.9149,225.339,-15.5091
16936,-4.86662,-13.7936,-6.89681,0.430657,-3.2368,106.397,-8.10342
11119,-4.09378,-11.1027,-5.55133,-0.0352783,-0.935141,474.632,-5.02892
15731,3.53319,-10.9695,-5.48476,0.44337,-25.399,451.298,-21.8658
20994,-3.28013,-11.7388,-5.86939,0.0580029,-2.74918,313.635,-6.0293
35969,-4.88199,-13.9345,-6.96725,0.519761,-30.6294,116.384,-2.441
34038,4.2568,-14.9357,-7.46783,-0.252196,-26.842,261.223,-22.5852
11798,-2.94695,-11.9578,-5.97888,0.240253,-26.344,383.222,-29.291
28489,-1.37973,-12.1016,-6.05079,-0.49828,-27.0227,322.558,-28.4025
28614,-1.30129,-13.5638,-6.78191,-0.971313,-22.9616,409.492,-24.2629
21218,-2.08297,-11.1775,-5.58877,0.499327,-15.6946,370.952,-17.7775
11028,4.68161,-14.9135,-7.45677,-0.04817,-3.90332,245.849,0.778292
13904,-4.72743,-14.1598,-2.36371,0.106189,-7.91374,200.389,-12.6412
36407,-2.37265,-11.1866,-5.59331,-0.574479,-23.2901,201.484,-25.6628
29513,-2.31375,-14.904,-1.15687,0.391389,-4.72458,442.713,-7.03833
251,2.86418,-13.5968,-6.7984,0.602332,-12.6568,459.897,1.43209
7886,0.864239,-14.5029,-7.25145,-0.0299919,-31.0412,177.118,-30.1769
18875,-2.19206,-11.1936,-5.59678,-0.104572,-15.1476,481.816,-17.3397
12724,-1.12325,-14.2949,-0.561625,-0.225064,-0.999132,177.725,-2.12238
25483,-1.1137,-10.4902,-5.24511,0.0640528,-10.0983,207.346,-11.212
26326,-2.99604,-10.1546,-5.0773,0.339138,-15.5661,417.998,-18.5622
12928,-3.76508,-13.4453,-6.72264,-0.520303,-2.41782,138.104,-6.18291
36491,-2.83763,-11.7561,-5.87805,-0.687345,-18.3349,342.186,-21.1726
4650,1.789,-10.5438,0.894498,0.474913,3.08616,229.592,0.894498
681,-2.88622,-12.473,-6.23651,-0.595754,-19.7869,357.425,-22.6731
38971,3.77056,-13.2201,1.88528,-0.935867,8.04421,227.169,1.0
30650,-1.13095,-14.8922,-0.565476,-0.969253,-0.616472,452.892,-1.74742
21690,-0.596566,-13.7625,-6.88127,-0.987396,-18.6948,181.056,-19.2914
3852,-3.35503,-12.3181,-6.15904,-0.542677,-29.6413,159.969,-32.9963
40578,-1.29117,-12.5132,-0.645583,-0.632674,-1.3222,201.48,-2.61337
18195,-4.28399,-11.1367,-5.56834,0.780158,-24.1032,488.581,-2.14199
27210,3.39237,-10.1837,-5.09187,-0.783246,-19.4223,114.897,-16.0299
8471,-3.60747,-12.3684,-6.18419,0.445964,-6.14404,135.409,-9.75151
22624,-0.641545,-13.5575,-6.77877,-0.986577,-1.03717,239.746,-1.67872
3835,-3.01052,-11.1525,-1.50526,-0.445112,-5.25234,419.773,-8.26287
35552,2.93525,-12.7464,1.46762,0.651935,6.8632,392.503,1.46762
13595,0.884573,-13.1406,-6.57029,0.617845,-3.25053,474.782,0.442286
24595,0.475198,-11.0637,-5.53184,-0.158899,-14.0123,178.689,-13.5371
35019,-4.17062,-14.7261,-7.36305,0.884985,-10.2141,179.734,-2.08531
9194,-4.97176,-14.9441,-2.48588,0.452082,-2.18922,152.668,-7.16098
24203,1.17655,-10.3435,-5.17176,-0.301514,-7.7636,416.15,-6.58705
26103,-3.75244,-10.2606,-1.87622,0.636081,-1.79457,380.36,-1.87622
13738,-0.892549,-12.8568,-0.446275,0.70116,-1.9303,209.037,-0.446275
4520,4.14533,-14.9754,-7.48769,0.533641,-34.2838,199.024,2.07266
34430,-4.03644,-12.7821,-6.39107,0.770725,-8.72828,220.097,-2.01822
16660,-2.67088,-13.1959,-6.59797,0.908206,-19.6141,324.491,-1.33544
2229,4.98195,-13.1961,-6.59807,-0.354643,-16.0367,305.275,-11.0548
27724,3.1959,-12.1438,-6.0719,0.303786,-11.2987,321.871,-8.10281
35102,-3.17091,-10.2715,-1.58546,-0.546739,-6.33175,226.171,-9.50266
25867,0.82573,-14.5615,-7.28075,0.25666,-7.6504,377.535,-6.82467
25384,3.74671,-11.393,1.87336,-0.10714,5.71728,248.113,1.87336
11321,0.594702,-14.7622,-7.3811,-0.916214,-27.0365,329.127,-26.4418
25674,-4.54566,-10.398,-2.27283,0.545182,-2.19479,251.717,-2.27283
7375,1.07163,-10.3938,-5.1969,0.462105,-23.3955,395.26,-22.3239
28417,0.302027,-14.6432,-7.32162,0.791477,-33.2318,194.32,0.151013
23320,2.11277,-11.376,1.05638,0.922698,3.1102,480.899,1.05638
24529,-0.59928,-13.3736,-6.68678,-0.0618173,-33.2211,497.532,-33.8204
33530,-4.56966,-14.7886,-2.28483,0.425151,-7.55182,120.097,-12.1215
36772,-1.92669,-12.4687,-6.23437,-0.606921,-21.8626,479.004,-23.7893
7616,-2.01783,-10.5859,-5.29295,-0.901257,-12.1487,227.867,-14.1665
24108,-4.33984,-10.8366,-5.41829,-0.125455,-21.3895,156.161,-25.7294
17249,1.33978,-11.5441,-5.77205,0.330557,-14.4457,381.837,-13.1059
14462,2.37894,-13.7258,-6.86291,0.320899,-32.799,345.845,-30.4201
12868,0.232883,-12.1047,-6.05233,-0.969682,-25.0133,387.67,-24.7804
23496,-4.37521,-13.8321,-6.91605,-0.295788,-19.9593,450.334,-24.3345
19012,4.17183,-10.2783,-5.13913,0.365469,-21.8363,270.998,-17.6645
32339,0.314967,-10.9079,-5.45393,-0.195663,-13.0643,114.36,-12.7494
38189,-0.101319,-10.8697,-5.43486,0.232643,-12.105,177.217,-12.2063
6985,0.355326,-12.6534,0.177663,-0.440681,0.711244,280.27,0.177663
27218,-2.99816,-13.8226,-1.49908,0.462571,-0.683842,299.993,-3.682
6481,3.2809,-13.1142,-6.55711,-0.323561,-6.05781,110.361,-2.77691
29229,-1.7155,-11.0602,-5.53012,-0.0928296,-26.1401,496.499,-27.8556
21895,-1.42446,-11.7852,-5.89262,0.249432,-5.31143,181.404,-6.7359
32286,-2.36488,-13.3498,-6.6749,0.231216,-23.5709,281.43,-25.9358
6911,-3.60277,-12.9631,-6.48155,-0.239602,-1.6993,119.612,-5.30207
31474,3.71674,-12.3611,-6.18053,0.602276,-29.5453,301.869,1.85837
38140,2.14988,-12.99,-6.49501,-0.584069,-16.1391,133.84,-13.9892
9997,2.97066,-14.7631,1.48533,-0.663323,1.35944,381.174,1.0
23101,-1.219,-14.736,-7.36799,-0.772642,-2.48038,165.318,-3.69937
3875,-3.17993,-11.9624,-1.58997,0.609042,-1.27776,497.212,-1.58997
28613,3.33303,-12.1615,-6.08075,-0.79005,-25.3302,261.666,-21.9971
15724,4.46315,-13.4637,-6.73183,-0.457255,-33.4508,254.829,-28.9876
28245,-3.69098,-14.1903,-7.09513,-0.0933751,-15.4913,347.275,-19.1823
29543,-4.62453,-14.9452,-2.31227,0.898864,-8.34728,333.861,-2.31227
16317,-0.237589,-14.6917,-7.34585,0.298796,-2.7448,323.835,-2.98239
14773,-4.17942,-13.029,-6.51452,-0.0671335,-31.8093,311.629,-35.9887
3063,0.198509,-12.3467,-6.17334,0.133708,-27.6983,433.119,-27.4998
2115,3.27902,-10.7854,-5.39268,0.175439,-26.6481,341.925,-23.3691
30760,3.83115,-14.7277,1.91558,0.125237,4.84461,268.133,1.91558
11734,3.84503,-14.6581,-7.32905,0.59388,-21.8789,203.782,1.92252
39038,-3.64078,-13.9051,-6.95254,0.479091,-25.4883,144.334,-29.129
248,-2.41155,-10.1217,-5.06084,0.85562,-23.4962,259.194,-1.20578
11933,1.62223,-14.9693,-7.48465,0.679239,-34.3098,228.794,0.811113
9403,3.39834,-12.4726,-6.23632,-0.942289,-15.3744,182.276,-11.9761
15888,-2.51357,-14.9224,-7.46118,0.279213,-13.8396,252.174,-16.3532
36684,-4.38366,-13.5876,-6.79378,-0.783964,-32.8668,304.552,-37.2504
26860,-4.86901,-11.0674,-5.53371,0.83984,-6.75385,232.215,-2.4345
33128,1.3695,-14.4551,-7.22753,0.0829084,-29.5821,304.873,-28.2126
11242,-3.13783,-10.0202,-5.01008,-0.132045,-5.5852,447.541,-8.72303
29770,1.14047,-11.3244,-5.66218,-0.321,-9.97563,497.562,-8.83516
5411,4.13466,-13.8138,-6.9069,-0.735333,-10.8403,362.03,-6.7056
23942,-2.19959,-13.8938,-6.94688,-0.604602,-3.84022,155.583,-6.03981
12955,-3.88585,-12.3919,-1.94292,-0.590952,-5.91134,468.803,-9.79719
4689,-4.91748,-14.6682,-7.33412,-0.413301,-36.0581,443.476,-40.9755
30127,-1.49638,-12.1428,-6.07139,-0.405494,-26.6074,337.602,-28.1038
25561,-0.793343,-13.7967,-6.89837,0.00252573,-1.8588,119.432,-2.65214
30315,0.22141,-11.6208,-5.81039,0.290799,-10.9676,371.259,-10.7462
593,-0.682548,-12.0449,-6.02243,0.422055,-10.8322,242.147,-11.5148
25429,2.25434,-11.3284,-5.66422,-0.471576,-19.3199,403.817,-17.0656
31062,1.92562,-13.8673,-6.93367,-0.973079,-22.2034,435.918,-20.2777
8975,-1.18382,-12.4868,-0.591912,0.45619,-2.05198,366.245,-3.2358
6739,-4.05569,-11.7325,-5.86626,0.977353,-20.9998,408.575,-2.02784
6612,0.788953,-11.426,0.394477,-0.514411,1.22254,176.758,0.394477
24804,4.46982,-13.2069,-6.60344,-0.652274,-13.4602,109.143,-8.99035
28389,-0.599491,-12.0112,-6.00561,0.765997,-19.4199,242.101,-0.299745
3946,2.70941,-12.1765,-6.08827,-0.118435,-4.88728,181.542,-2.17787
39585,-1.26108,-12.2385,-6.11925,0.42011,-14.7443,444.817,-16.0054
19108,-3.28433,-14.4659,-7.23293,0.342426,-5.61815,233.207,-8.90248
28709,1.56354,-10.4934,-5.24672,0.90461,-14.8701,318.067,0.781772
11475,1.95267,-14.1236,0.976335,-0.422484,2.23265,386.45,0.976335
17149,3.71073,-10.9998,-5.4999,0.789749,-4.55855,394.013,1.85536
34747,-2.01374,-12.4122,-6.20608,0.843162,-0.69566,158.327,-1.00687
30800,0.909043,-11.1674,0.454522,0.24119,0.106685,280.487,0.454522
13328,-0.255835,-12.0297,-0.127917,0.642431,-0.194512,326.926,-0.127917
24957,1.06925,-12.2131,0.534625,0.881997,1.45541,284.792,0.534625
14644,-3.84999,-14.7514,-7.37571,0.421875,-19.6081,152.456,-23.4581
39134,3.92019,-14.8989,-7.44945,0.898462,-24.2271,365.142,1.96009
10284,-2.17469,-10.5257,-5.26287,0.555282,-1.83017,223.643,-1.08735
24168,1.72749,-14.6591,0.863746,-0.473188,1.0544,459.152,0.863746
12246,-3.67277,-14.4126,-7.2063,-0.913441,-1.02537,457.833,-4.69815
22451,2.585,-10.8436,-5.42179,0.399624,-2.51867,330.248,0.0663264
28012,2.71124,-10.1213,1.35562,0.863256,3.88692,310.564,1.35562
40640,1.84186,-13.6912,-6.84561,-0.842337,-6.25617,305.856,-4.41431
8368,-3.00083,-13.4468,-6.72342,-0.338508,-30.3387,318.942,-33.3395
25732,-2.96122,-14.0435,-7.02175,0.615584,-11.8025,493.256,-1.48061
83,-0.83629,-14.0446,-0.418145,0.0055275,-1.71027,196.676,-2.54656
979,1.81094,-10.9281,-5.46406,-0.380506,-2.10749,175.489,-0.296553
8105,2.09001,-12.9196,1.045,-0.0361318,1.97654,363.962,1.045
23458,2.97768,-11.0233,-5.51165,0.48151,-1.91435,388.801,1.06333
26710,-0.0286151,-11.7588,-0.0143076,0.3255,-0.0192557,194.322,-0.0478708
19668,-4.63895,-11.5765,-5.78827,0.115603,-12.131,409.95,-16.77
18865,4.8756,-10.9712,-5.48559,0.789461,-8.07399,340.257,2.4378
25478,-4.63942,-13.2122,-6.60611,0.993429,-15.7766,156.542,-2.31971
2295,2.66276,-14.3143,-7.15713,-0.123551,-34.7057,254.709,-32.0429
5726,-0.0941314,-13.4982,-6.74908,0.0520373,-1.30711,147.044,-1.40124
8913,-1.78576,-11.3457,-0.892878,0.735282,-3.60281,139.999,-0.892878
11368,-1.61442,-11.1832,-5.59158,-0.045511,-11.8316,416.157,-13.446
30865,4.82478,-10.1552,2.41239,-0.687565,5.23857,220.359,2.41239
24674,-0.224771,-11.9015,-5.95074,0.871059,-20.4857,205.005,-0.112386
17975,1.86804,-12.0032,-6.00162,0.360098,-25.5592,112.725,-23.6912
7414,2.76631,-14.4617,-7.23084,-0.322489,-18.5141,124.867,-15.7478
22154,-3.05366,-13.8011,-6.90053,0.900942,-29.0427,287.9,-1.52683
20571,-4.05385,-11.7949,-2.02693,-0.908629,-5.78025,136.503,-9.83411
5683,0.148012,-11.3421,-5.67105,0.0772073,-0.375414,331.454,-0.227402
6925,-2.73932,-10.187,-5.09348,-0.497732,-25.0572,147.979,-27.7965
34445,-4.24543,-13.0472,-2.12271,-0.148326,-3.37322,165.81,-7.61865
28703,-0.834535,-12.8973,-6.44864,-0.196373,-14.0369,369.178,-14.8715
28061,2.19062,-12.6157,1.09531,0.269761,0.460777,346.977,1.09531
14668,2.93155,-10.0673,-5.03363,0.020588,-19.8206,457.03,-16.8891
30632,4.78383,-11.8647,-5.93235,0.183366,-18.1136,318.735,-13.3297
29105,4.73061,-12.62,-6.31001,0.473166,-29.1611,497.2,-24.4305
6824,-0.856867,-10.0289,-0.428433,0.194676,-2.07085,242.508,-2.92772
27945,4.88441,-13.0484,2.4422,-0.550058,2.75078,313.479,2.4422
36762,-0.55464,-13.2553,-6.62763,0.831459,-33.0474,192.277,-0.27732
7707,2.51666,-12.292,1.25833,-0.247991,4.50011,146.366,1.0
8957,3.41556,-10.9262,1.70778,0.86538,7.50174,323.688,1.70778
23045,0.166096,-13.725,-6.86249,-0.0504154,-17.7811,389.021,-17.615
15119,1.67918,-13.2834,-6.64172,0.565072,-5.62891,490.603,0.839592
6620,-3.53355,-14.5312,-1.76678,0.45995,-0.0683967,123.886,-3.60195
32693,-4.29396,-10.2563,-5.12817,0.270241,-4.50913,423.453,-8.80309
11234,-1.71591,-14.2423,-0.857954,0.552148,-3.94652,231.692,-0.857954
24551,3.61241,-12.5868,1.8062,-0.567054,6.40457,157.277,1.8062
24295,0.840577,-12.8091,0.420289,0.631236,0.356693,361.175,0.420289
9036,-3.8537,-11.2547,-1.92685,0.193039,-7.87951,221.676,-11.7332
29668,2.43503,-14.4304,-7.21519,-0.144521,-6.93569,141.979,-4.50066
24372,1.91133,-11.3197,-5.65987,-0.222909,-8.38764,242.758,-6.4763
7003,-3.20278,-13.6091,-6.80457,-0.406939,-2.19882,442.89,-5.40159
18498,-3.44835,-14.7079,-1.72417,0.0987429,-7.69942,446.43,-11.1478
18952,-0.458329,-10.3605,-5.18025,0.110737,-25.2286,496.356,-25.6869
39150,-1.51797,-11.659,-5.82951,0.174525,-7.57593,412.587,-9.0939
37629,-2.39366,-14.5413,-1.19683,0.766474,-5.00245,421.108,-1.19683
31641,1.5505,-10.2988,-5.14938,-0.755246,-22.3174,226.374,-20.7669
33444,1.13975,-11.3789,-5.68943,-0.506002,-1.69945,245.452,-0.559697
16162,-1.00397,-12.672,-0.501986,-0.713466,-1.22543,144.743,-2.2294
23531,3.70885,-11.6351,-5.81753,-0.760035,-5.6013,341.252,-1.89246
1684,-1.7128,-12.1707,-0.856399,0.471536,-1.11418,433.604,-2.82698
21857,-1.87979,-10.9963,-5.49816,0.573372,-13.6648,422.722,-0.939897
21743,-1.36745,-11.1594,-5.57969,-0.0903211,-18.4311,224.298,-19.7986
330,2.41567,-13.8965,1.20784,0.215695,2.09818,231.497,1.20784
12945,1.43894,-14.8204,-7.41018,-0.25237,-3.57239,331.539,-2.13345
12512,-0.663497,-13.9305,-0.331748,0.553285,-1.05854,361.531,-0.331748
10092,-3.37158,-10.2628,-5.1314,0.553455,-7.00774,497.866,-1.68579
10827,4.6583,-12.9883,2.32915,0.158392,5.81009,317.614,2.32915
29135,0.561644,-11.0922,0.280822,-0.217317,0.233265,496.339,0.280822
10533,0.0401091,-13.7069,0.0200546,-0.321431,0.073394,192.245,0.0200546
2692,3.5793,-11.8973,-5.94863,0.486665,-29.1259,240.009,-25.5466
20068,2.79768,-13.836,1.39884,-0.620772,0.810032,122.642,1.39884
38180,-4.80811,-10.5645,-2.40405,0.89278,-8.44477,266.188,-2.40405
38354,-0.640942,-11.966,-0.320471,-0.731084,-1.13921,323.7,-1.78016
29456,3.544,-10.3403,-5.17014,-0.545566,-7.10018,166.467,-3.55618
35258,-2.24418,-14.6871,-7.34354,0.715341,-16.3857,404.246,-1.12209
6024,2.88684,-13.2305,-6.61527,-0.153556,-12.6604,216.497,-9.77356
17460,0.826844,-11.0409,-5.52043,0.28486,-0.515907,155.412,0.310937
35284,-1.73275,-10.2253,-0.866374,-0.0275768,-1.75933,243.009,-3.49208
7369,4.30448,-11.4891,-5.74457,-0.716098,-4.93432,217.828,-0.629838
32599,4.24721,-13.5978,2.1236,-0.0367418,10.3071,385.337,2.1236
17255,4.96026,-14.814,2.48013,0.485161,0.709886,181.702,2.48013
18674,-4.72638,-14.33,-7.16502,0.303464,-24.4007,309.471,-29.127
18121,-2.36134,-12.4514,-6.22571,0.636715,-23.4759,369.583,-1.18067
30269,4.61528,-13.834,-6.91702,-0.0271392,-27.5729,344.964,-22.9577
38036,0.90341,-12.3031,-6.15156,-0.2604,-0.132281,378.951,0.451705
29445,2.73444,-14.0366,1.36722,-0.855434,2.46207,126.981,1.0
7119,0.616621,-11.1944,-5.59721,0.146721,-3.6716,132.45,-3.05498
35456,2.81356,-12.8945,1.40678,0.0776279,5.48235,252.927,1.40678
39904,-1.63289,-10.153,-0.816447,-0.0119068,-1.23075,445.363,-2.86364
35875,-4.30876,-10.763,-5.38151,-0.625198,-15.3189,303.082,-19.6276
31504,-4.44944,-12.3351,-2.22472,0.171176,-2.42397,346.729,-6.87341
6592,-3.15739,-14.5721,-7.28605,0.209984,-16.1273,318.227,-19.2846
738,3.98847,-11.0134,-5.50669,0.46444,-17.027,391.837,-13.0385
709,1.13439,-11.6759,-5.83793,0.638528,-25.3107,439.022,0.567197
18902,-4.67624,-11.1214,-5.56068,0.807124,-4.3069,209.729,-2.33812
22793,4.69758,-12.7222,2.34879,-0.833117,1.10439,287.915,2.34879
8723,3.80928,-14.1453,-7.07263,0.219044,-3.42181,226.177,0.387468
341,1.28969,-14.7983,0.644846,0.0650893,1.18651,316.106,0.644846
13148,-1.06303,-14.7123,-7.35614,-0.881409,-34.1248,141.34,-35.1878
11947,-1.67442,-11.4865,-5.74326,0.435332,-15.2169,332.64,-16.8913
6492,-1.06161,-12.3766,-6.18832,0.402271,-5.89686,399.842,-6.95847
10311,0.193155,-10.5576,-5.2788,0.338627,-9.76589,206.529,-9.57273
36666,-0.377462,-11.2996,-0.188731,-0.980052,-0.54322,101.21,-0.920682
1594,-4.95682,-10.8941,-5.44706,0.581396,-15.0041,439.542,-2.47841
4932,-1.99315,-14.1356,-7.0678,-0.603695,-20.0454,463.039,-22.0386
20198,4.86258,-11.2565,-5.62824,-0.904013,-6.85777,123.864,-1.99519
19062,4.13202,-12.8965,-6.44824,0.180781,-6.73379,184.199,-2.60177
39277,3.03265,-10.4433,-5.22165,-0.330112,-13.6126,367.012,-10.5799
12315,-1.70346,-14.9074,-7.4537,-0.53438,-29.9009,146.356,-31.6044
13676,0.99363,-13.4524,0.496815,-0.618101,1.64486,335.585,0.496815
10609,-1.12133,-10.996,-5.49802,0.470183,-6.56526,305.002,-7.68659
4351,0.75371,-12.2202,0.376855,-0.646842,1.75005,211.635,0.376855
32036,-4.09447,-13.7512,-6.87561,0.425464,-8.10805,141.761,-12.2025
6946,-1.70342,-14.8855,-0.851709,-0.789895,-3.40059,436.894,-5.10401
24689,-2.93737,-10.5541,-5.27703,0.0764975,-3.01027,323.437,-5.94765
14784,-2.87677,-13.15,-1.43839,0.247566,-0.820593,141.273,-3.69736
29144,-0.380991,-13.7975,-6.89876,0.360546,-33.0203,293.867,-33.4013
31736,-1.60483,-10.6139,-5.30697,-0.0623984,-21.1979,224.916,-22.8028
26434,-0.900176,-11.6108,-5.80542,0.918682,-10.4459,111.32,-0.450088
4504,-0.523088,-14.2491,-7.12456,-0.0475693,-15.6166,373.097,-16.1396
6193,-3.40422,-10.0446,-5.02229,0.738904,-17.6958,318.782,-1.70211
7778,3.95915,-10.5857,-5.29287,0.187982,-14.0173,139.995,-10.0581
17792,3.21328,-10.8774,-5.4387,-0.947775,-1.02444,163.213,1.60664
38517,-2.53703,-12.5554,-6.27768,0.0151006,-15.4897,469.729,-18.0267
14768,2.37427,-10.1145,-5.05726,-0.503728,-22.1622,440.041,-19.7879
40727,2.88171,-10.5061,-5.25306,-0.462717,-22.9082,493.475,-20.0265
31622,-1.25038,-11.0179,-5.50893,0.0307921,-15.0227,368.927,-16.2731
27064,-3.83105,-13.7506,-1.91552,-0.403717,-6.40351,350.607,-10.2346
23272,-0.375184,-10.9245,-5.46225,-0.216203,-23.2917,144.849,-23.6668
21445,-0.0180944,-10.6808,-5.34041,-0.514554,-25.6249,332.694,-25.643
39151,-3.76211,-12.7023,-6.35113,0.57234,-6.77537,155.671,-1.88105
32820,1.21339,-13.5214,0.606695,0.311518,1.00421,343.388,0.606695
28433,3.77885,-13.7396,-6.86978,0.598245,-14.4537,175.956,1.88943
6002,0.365623,-14.717,-7.35852,-0.885501,-20.8336,356.144,-20.468
26218,4.32568,-10.2677,-5.13387,-0.542455,-8.89561,268.772,-4.56993
